Episode,Agent,Mode,Action,Reward,Total Reward,Cooperative Reward,Done,Observation_1,Observation_2,Observation_3,Observation_4,Observation_5,Observation_6,Observation_7,Observation_8,Observation_9,Observation_10,Observation_11,Observation_12,Observation_13,Observation_14,Observation_15,Observation_16,Next_Observation_1,Next_Observation_2,Next_Observation_3,Next_Observation_4,Next_Observation_5,Next_Observation_6,Next_Observation_7,Next_Observation_8,Next_Observation_9,Next_Observation_10,Next_Observation_11,Next_Observation_12,Next_Observation_13,Next_Observation_14,Next_Observation_15,Next_Observation_16
16,agent_0,cooperative,1,0.0,-20.0,40.0,False,-0.25370175,-0.24730483,0.6671969,0.28556007,-1.3365924,-0.37486538,-0.8997605,0.4826169,-0.15056656,-0.4078032,0.04695639,0.16557056,-1.5179535,0.83058757,,,-0.9163467,-0.,0.4344508,-0.12224312,-1.1038463,0.03293781,-0.66701436,0.8904201,0.24960394,0.60564774,-1.2454296,1.2571651,0.20737596,0.3830727,-0.5902763,-0.18547861
16,adversary_0,cooperative,1,0.0,20.0,40.0,False,-0.9163467,-0.,0.4344508,-0.12224312,-1.1038463,0.03293781,-0.66701436,0.8904201,0.24960394,0.60564774,-1.2454296,1.2571651,0.20737596,0.3830727,-0.5902763,-0.18547861,-0.5257393,0.24205478,0.68405473,0.4834046,-1.3534502,-0.5727099,-0.9166183,0.28477237,-0.24960394,-0.60564774,-1.4950335,0.65151733,-0.04222798,-0.22257501,-0.5902763,-0.18547861
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.5257393,0.24205478,0.68405473,0.4834046,-1.3534502,-0.5727099,-0.9166183,0.28477237,-0.24960394,-0.60564774,-1.4950335,0.65151733,-0.04222798,-0.22257501,-0.5902763,-0.18547861,0.29833373,-0.15919304,-0.81097883,1.1349219,0.14158334,-1.2242272,0.5784152,-0.36674494,1.2454296,-1.2571651,1.4950335,-0.65151733,1.4528055,-0.87409234,-0.5902763,-0.18547861
16,adversary_2,cooperative,3,0.0,20.0,40.0,False,0.29833373,-0.15919304,-0.81097883,1.1349219,0.14158334,-1.2242272,0.5784152,-0.36674494,1.2454296,-1.2571651,1.4950335,-0.65151733,1.4528055,-0.87409234,-0.5902763,-0.18547861,-0.5902763,-0.18547861,0.64182675,0.2608296,-1.3112222,-0.3501349,-0.8743903,0.5073474,-0.20737596,-0.3830727,0.04222798,0.22257501,-1.4528055,0.87409234,,
16,agent_0,cooperative,1,0.0,-20.0,40.0,False,-0.5902763,-0.18547861,0.64182675,0.2608296,-1.3112222,-0.3501349,-0.8743903,0.5073474,-0.20737596,-0.3830727,0.04222798,0.22257501,-1.4528055,0.87409234,,,-0.98726004,-0.,0.3428161,-0.12224312,-1.0122116,0.03293781,-0.57537967,0.8904201,0.2886647,0.6298532,-1.1239616,1.2412457,0.239983,0.36452484,-0.8427072,-0.13910897
16,adversary_0,cooperative,1,0.0,20.0,40.0,False,-0.98726004,-0.,0.3428161,-0.12224312,-1.0122116,0.03293781,-0.57537967,0.8904201,0.2886647,0.6298532,-1.1239616,1.2412457,0.239983,0.36452484,-0.8427072,-0.13910897,-0.39430448,0.48154107,0.6314808,0.5076101,-1.3008763,-0.5969154,-0.86404437,0.2605669,-0.2886647,-0.6298532,-1.4126263,0.61139256,-0.04868168,-0.26532835,-0.8427072,-0.13910897
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.39430448,0.48154107,0.6314808,0.5076101,-1.3008763,-0.5969154,-0.86404437,0.2605669,-0.2886647,-0.6298532,-1.4126263,0.61139256,-0.04868168,-0.26532835,-0.8427072,-0.13910897,0.22375031,-0.4193948,-0.78114545,1.1190026,0.11174996,-1.208308,0.5485819,-0.35082564,1.1239616,-1.2412457,1.4126263,-0.61139256,1.3639445,-0.8767209,-0.8427072,-0.13910897
16,adversary_2,cooperative,3,0.0,20.0,40.0,False,0.22375031,-0.4193948,-0.78114545,1.1190026,0.11174996,-1.208308,0.5485819,-0.35082564,1.1239616,-1.2412457,1.4126263,-0.61139256,1.3639445,-0.8767209,-0.8427072,-0.13910897,-0.8427072,-0.13910897,0.58279914,0.24228173,-1.2521946,-0.33158705,-0.8153627,0.52589524,-0.239983,-0.36452484,0.04868168,0.26532835,-1.3639445,0.8767209,,
16,agent_0,cooperative,1,0.0,-20.0,40.0,False,-0.8427072,-0.13910897,0.58279914,0.24228173,-1.2521946,-0.33158705,-0.8153627,0.52589524,-0.239983,-0.36452484,0.04868168,0.26532835,-1.3639445,0.8767209,,,-1.,-0.,0.24409011,-0.12224312,-0.9134856,0.03293781,-0.47665367,0.8904201,0.34796023,0.6780073,-1.0028605,1.1993062,0.25443828,0.35061395,-1.0320305,-0.10433172
16,adversary_0,cooperative,0,0.0,20.0,40.0,False,-1.,-0.,0.24409011,-0.12224312,-0.9134856,0.03293781,-0.47665367,0.8904201,0.34796023,0.6780073,-1.0028605,1.1993062,0.25443828,0.35061395,-1.0320305,-0.10433172,-0.29572836,0.6611558,0.5920504,0.5557642,-1.2614458,-0.6450695,-0.8246139,0.21241279,-0.34796023,-0.6780073,-1.3508208,0.52129894,-0.09352195,-0.32739335,-1.0320305,-0.10433172
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.29572836,0.6611558,0.5920504,0.5557642,-1.2614458,-0.6450695,-0.8246139,0.21241279,-0.34796023,-0.6780073,-1.3508208,0.52129894,-0.09352195,-0.32739335,-1.0320305,-0.10433172,0.16781273,-0.61454606,-0.7587704,1.0770631,0.08937494,-1.1663685,0.52620685,-0.30888617,1.0028605,-1.1993062,1.3508208,-0.52129894,1.2572988,-0.8486923,-1.0320305,-0.10433172
16,adversary_2,cooperative,3,0.0,20.0,40.0,False,0.16781273,-0.61454606,-0.7587704,1.0770631,0.08937494,-1.1663685,0.52620685,-0.30888617,1.0028605,-1.1993062,1.3508208,-0.52129894,1.2572988,-0.8486923,-1.0320305,-0.10433172,-1.0320305,-0.10433172,0.4985284,0.22837085,-1.1679238,-0.31767616,-0.731092,0.5398061,-0.25443828,-0.35061395,0.09352195,0.32739335,-1.2572988,0.8486923,,
16,agent_0,cooperative,1,0.0,-20.0,40.0,False,-1.0320305,-0.10433172,0.4985284,0.22837085,-1.1679238,-0.31767616,-0.731092,0.5398061,-0.25443828,-0.35061395,0.09352195,0.32739335,-1.2572988,0.8486923,,,-0.75,-0.,0.14409012,-0.12224312,-0.81348556,0.03293781,-0.37665367,0.8904201,0.4183874,0.7441229,-0.88607925,1.1378516,0.25123525,0.34018078,-1.1740228,-0.07824879
16,adversary_0,cooperative,0,0.0,20.0,40.0,False,-0.75,-0.,0.14409012,-0.12224312,-0.81348556,0.03293781,-0.37665367,0.8904201,0.4183874,0.7441229,-0.88607925,1.1378516,0.25123525,0.34018078,-1.1740228,-0.07824879,-0.22179627,0.79586685,0.5624775,0.62187976,-1.231873,-0.7111851,-0.7950411,0.1462972,-0.4183874,-0.7441229,-1.3044666,0.39372876,-0.16715217,-0.4039421,-1.1740228,-0.07824879
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.22179627,0.79586685,0.5624775,0.62187976,-1.231873,-0.7111851,-0.7950411,0.1462972,-0.4183874,-0.7441229,-1.3044666,0.39372876,-0.16715217,-0.4039421,-1.1740228,-0.07824879,0.12585954,-0.76090956,-0.74198914,1.0156085,0.07259366,-1.1049138,0.5094256,-0.24743155,0.88607925,-1.1378516,1.3044666,-0.39372876,1.1373144,-0.79767084,-1.1740228,-0.07824879
16,adversary_2,cooperative,1,0.0,20.0,40.0,False,0.12585954,-0.76090956,-0.74198914,1.0156085,0.07259366,-1.1049138,0.5094256,-0.24743155,0.88607925,-1.1378516,1.3044666,-0.39372876,1.1373144,-0.79767084,-1.1740228,-0.07824879,-1.1740228,-0.07824879,0.39532536,0.21793766,-1.0647209,-0.307243,-0.6278889,0.5502393,-0.25123525,-0.34018078,0.16715217,0.4039421,-1.1373144,0.79767084,,
16,agent_0,cooperative,1,0.0,-20.0,40.0,False,-1.1740228,-0.07824879,0.39532536,0.21793766,-1.0647209,-0.307243,-0.6278889,0.5502393,-0.25123525,-0.34018078,0.16715217,0.4039421,-1.1373144,0.79767084,,,-0.5625,-0.,0.06909011,-0.12224312,-0.7384856,0.03293781,-0.30165368,0.8904201,0.47120777,0.8237096,-0.79849327,1.0617607,0.20883296,0.33235592,-1.2805171,-0.0586866
16,adversary_0,cooperative,0,0.0,20.0,40.0,False,-0.5625,-0.,0.06909011,-0.12224312,-0.7384856,0.03293781,-0.30165368,0.8904201,0.47120777,0.8237096,-0.79849327,1.0617607,0.20883296,0.33235592,-1.2805171,-0.0586866,-0.1663472,0.8969001,0.54029787,0.70146644,-1.2096933,-0.7907718,-0.7728614,0.06671052,-0.47120777,-0.8237096,-1.269701,0.23805112,-0.26237482,-0.49135366,-1.2805171,-0.0586866
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.1663472,0.8969001,0.54029787,0.70146644,-1.2096933,-0.7907718,-0.7728614,0.06671052,-0.47120777,-0.8237096,-1.269701,0.23805112,-0.26237482,-0.49135366,-1.2805171,-0.0586866,-0.20560534,-0.57068217,-0.7294032,0.93951756,0.06000771,-1.0288229,0.4968396,-0.1713406,0.79849327,-1.0617607,1.269701,-0.23805112,1.0073262,-0.7294048,-1.2805171,-0.0586866
16,adversary_2,cooperative,1,0.0,20.0,40.0,False,-0.20560534,-0.57068217,-0.7294032,0.93951756,0.06000771,-1.0288229,0.4968396,-0.1713406,0.79849327,-1.0617607,1.269701,-0.23805112,1.0073262,-0.7294048,-1.2805171,-0.0586866,-1.2805171,-0.0586866,0.27792308,0.21011278,-0.94731855,-0.2994181,-0.51048666,0.55806416,-0.20883296,-0.33235592,0.26237482,0.49135366,-1.0073262,0.7294048,,
16,agent_0,cooperative,0,0.0,-20.0,40.0,False,-1.2805171,-0.0586866,0.27792308,0.21011278,-0.94731855,-0.2994181,-0.51048666,0.55806416,-0.20883296,-0.33235592,0.26237482,0.49135366,-1.0073262,0.7294048,,,-0.421875,-0.,0.01284011,-0.12224312,-0.6822356,0.03293781,-0.24540368,0.8904201,0.5108231,0.9133996,-0.7628038,1.0046924,0.13703126,0.32648724,-0.9603878,-0.04401495
16,adversary_0,cooperative,0,0.0,20.0,40.0,False,-0.421875,-0.,0.01284011,-0.12224312,-0.6822356,0.03293781,-0.24540368,0.8904201,0.5108231,0.9133996,-0.7628038,1.0046924,0.13703126,0.32648724,-0.9603878,-0.04401495,-0.1247604,0.9726751,0.52366316,0.7911565,-1.1930586,-0.8804618,-0.7562267,-0.0229795,-0.5108231,-0.9133996,-1.2736269,0.09129288,-0.3737918,-0.58691233,-0.9603878,-0.04401495
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.1247604,0.9726751,0.52366316,0.7911565,-1.1930586,-0.8804618,-0.7562267,-0.0229795,-0.5108231,-0.9133996,-1.2736269,0.09129288,-0.3737918,-0.58691233,-0.9603878,-0.04401495,-0.454204,-0.42801163,-0.7499637,0.8824493,0.08056824,-0.97175467,0.51740015,-0.11427238,0.7628038,-1.0046924,1.2736269,-0.09129288,0.89983505,-0.67820525,-0.9603878,-0.04401495
16,adversary_2,cooperative,1,0.0,20.0,40.0,False,-0.454204,-0.42801163,-0.7499637,0.8824493,0.08056824,-0.97175467,0.51740015,-0.11427238,0.7628038,-1.0046924,1.2736269,-0.09129288,0.89983505,-0.67820525,-0.9603878,-0.04401495,-0.9603878,-0.04401495,0.14987136,0.20424412,-0.81926686,-0.29354945,-0.38243493,0.56393284,-0.13703126,-0.32648724,0.3737918,0.58691233,-0.89983505,0.67820525,,
16,agent_0,cooperative,0,0.0,-20.0,40.0,False,-0.9603878,-0.04401495,0.14987136,0.20424412,-0.81926686,-0.29354945,-0.38243493,0.56393284,-0.13703126,-0.32648724,0.3737918,0.58691233,-0.89983505,0.67820525,,,-0.31640625,-0.,-0.02934739,-0.12224312,-0.6400481,0.03293781,-0.20321617,0.8904201,0.5405345,1.0106671,-0.7660367,0.9618913,0.08317997,0.32208577,-0.7202909,-0.03301121
16,adversary_0,cooperative,0,0.0,20.0,40.0,False,-0.31640625,-0.,-0.02934739,-0.12224312,-0.6400481,0.03293781,-0.20321617,0.8904201,0.5405345,1.0106671,-0.7660367,0.9618913,0.08317997,0.32208577,-0.7202909,-0.03301121,-0.09051543,0.995895,0.51118714,0.888424,-1.1805826,-0.9777293,-0.7437507,-0.12024701,-0.5405345,-1.0106671,-1.3065712,-0.0487758,-0.45735455,-0.68858135,-0.7202909,-0.03301121
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.09051543,0.995895,0.51118714,0.888424,-1.1805826,-0.9777293,-0.7437507,-0.12024701,-0.5405345,-1.0106671,-1.3065712,-0.0487758,-0.45735455,-0.68858135,-0.7202909,-0.03301121,-0.640653,-0.3210087,-0.7953841,0.8396482,0.12598865,-0.9289535,0.56282055,-0.07147121,0.7660367,-0.9618913,1.3065712,0.0487758,0.8492167,-0.63980556,-0.7202909,-0.03301121
16,adversary_2,cooperative,1,0.0,20.0,40.0,False,-0.640653,-0.3210087,-0.7953841,0.8396482,0.12598865,-0.9289535,0.56282055,-0.07147121,0.7660367,-0.9618913,1.3065712,0.0487758,0.8492167,-0.63980556,-0.7202909,-0.03301121,-0.7202909,-0.03301121,0.05383258,0.19984263,-0.72322804,-0.28914794,-0.28639615,0.56833434,-0.08317997,-0.32208577,0.45735455,0.68858135,-0.8492167,0.63980556,,
16,agent_0,cooperative,0,0.0,-20.0,40.0,False,-0.7202909,-0.03301121,0.05383258,0.19984263,-0.72322804,-0.28914794,-0.28639615,0.56833434,-0.08317997,-0.32208577,0.45735455,0.68858135,-0.8492167,0.63980556,,,-0.23730469,-0.,-0.06098801,-0.12224312,-0.60840744,0.03293781,-0.17157555,0.8904201,0.5631236,1.1102566,-0.7984614,0.92979044,0.04279151,0.31878462,-0.5402182,-0.02475841
16,adversary_0,cooperative,0,0.0,20.0,40.0,False,-0.23730469,-0.,-0.06098801,-0.12224312,-0.60840744,0.03293781,-0.17157555,0.8904201,0.5631236,1.1102566,-0.7984614,0.92979044,0.04279151,0.31878462,-0.5402182,-0.02475841,-0.06470811,0.99790424,0.5021356,0.9880135,-1.1715311,-1.0773188,-0.73469913,-0.21983652,-0.5631236,-1.1102566,-1.361585,-0.18046618,-0.5203321,-0.79147196,-0.5402182,-0.02475841
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.06470811,0.99790424,0.5021356,0.9880135,-1.1715311,-1.0773188,-0.73469913,-0.21983652,-0.5631236,-1.1102566,-1.361585,-0.18046618,-0.5203321,-0.79147196,-0.5402182,-0.02475841,-0.78048974,-0.24075654,-0.8594494,0.80754733,0.19005394,-0.8968526,0.62688583,-0.03937034,0.7984614,-0.92979044,1.361585,0.18046618,0.8412529,-0.6110058,-0.5402182,-0.02475841
16,adversary_2,cooperative,1,0.0,20.0,40.0,False,-0.78048974,-0.24075654,-0.8594494,0.80754733,0.19005394,-0.8968526,0.62688583,-0.03937034,0.7984614,-0.92979044,1.361585,0.18046618,0.8412529,-0.6110058,-0.5402182,-0.02475841,-0.5402182,-0.02475841,-0.0181965,0.19654152,-0.651199,-0.28584683,-0.21436705,0.5716355,-0.04279151,-0.31878462,0.5203321,0.79147196,-0.8412529,0.6110058,,
16,agent_0,cooperative,0,0.0,-20.0,40.0,False,-0.5402182,-0.02475841,-0.0181965,0.19654152,-0.651199,-0.28584683,-0.21436705,0.5716355,-0.04279151,-0.31878462,0.5203321,0.79147196,-0.8412529,0.6110058,,,-0.17797852,-0.,-0.08471848,-0.12224312,-0.584677,0.03293781,-0.14784507,0.8904201,0.58038324,1.210047,-0.8527799,0.9057148,0.01250016,0.3163088,-0.40516362,-0.0185688
16,adversary_0,cooperative,0,0.0,20.0,40.0,False,-0.17797852,-0.,-0.08471848,-0.12224312,-0.584677,0.03293781,-0.14784507,0.8904201,0.58038324,1.210047,-0.8527799,0.9057148,0.01250016,0.3163088,-0.40516362,-0.0185688,-0.04623986,0.9989304,0.49566478,1.087804,-1.1650603,-1.1771092,-0.72822833,-0.31962693,-0.58038324,-1.210047,-1.4331632,-0.30433226,-0.5678831,-0.89373827,-0.40516362,-0.0185688
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.04623986,0.9989304,0.49566478,1.087804,-1.1650603,-1.1771092,-0.72822833,-0.31962693,-0.58038324,-1.210047,-1.4331632,-0.30433226,-0.5678831,-0.89373827,-0.40516362,-0.0185688,-0.88536733,-0.18056741,-0.9374984,0.78347164,0.2681029,-0.872777,0.70493484,-0.01529469,0.8527799,-0.9057148,1.4331632,0.30433226,0.86528003,-0.589406,-0.40516362,-0.0185688
16,adversary_2,cooperative,1,0.0,20.0,40.0,False,-0.88536733,-0.18056741,-0.9374984,0.78347164,0.2681029,-0.872777,0.70493484,-0.01529469,0.8527799,-0.9057148,1.4331632,0.30433226,0.86528003,-0.589406,-0.40516362,-0.0185688,-0.40516362,-0.0185688,-0.07221832,0.19406568,-0.59717715,-0.28337097,-0.16034524,0.5741113,-0.01250016,-0.3163088,0.5678831,0.89373827,-0.86528003,0.589406,,
16,agent_0,cooperative,0,0.0,-20.0,40.0,False,-0.40516362,-0.0185688,-0.07221832,0.19406568,-0.59717715,-0.28337097,-0.16034524,0.5741113,-0.01250016,-0.3163088,0.5678831,0.89373827,-0.86528003,0.589406,,,-0.13348389,-0.,-0.10251633,-0.12224312,-0.56687915,0.03293781,-0.13004723,0.8904201,0.5935571,1.3099401,-0.9235188,0.88765806,-0.01021835,0.3144519,-0.3038727,-0.0139266
16,adversary_0,cooperative,0,0.0,20.0,40.0,False,-0.13348389,-0.,-0.10251633,-0.12224312,-0.56687915,0.03293781,-0.13004723,0.8904201,0.5935571,1.3099401,-0.9235188,0.88765806,-0.01021835,0.3144519,-0.3038727,-0.0139266,-0.03303568,0.9994542,0.4910408,1.1876969,-1.1604363,-1.2770022,-0.7236043,-0.41951996,-0.5935571,-1.3099401,-1.5170759,-0.42228204,-0.6037755,-0.99548817,-0.3038727,-0.0139266
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.03303568,0.9994542,0.4910408,1.1876969,-1.1604363,-1.2770022,-0.7236043,-0.41951996,-0.5935571,-1.3099401,-1.5170759,-0.42228204,-0.6037755,-0.99548817,-0.3038727,-0.0139266,-0.9640255,-0.13542555,-1.0260351,0.76541495,0.35663965,-0.85472023,0.7934716,0.00276205,0.9235188,-0.88765806,1.5170759,0.42228204,0.91330045,-0.5732061,-0.3038727,-0.0139266
16,adversary_2,cooperative,1,0.0,20.0,40.0,False,-0.9640255,-0.13542555,-1.0260351,0.76541495,0.35663965,-0.85472023,0.7934716,0.00276205,0.9235188,-0.88765806,1.5170759,0.42228204,0.91330045,-0.5732061,-0.3038727,-0.0139266,-0.3038727,-0.0139266,-0.11273468,0.1922088,-0.5566608,-0.2815141,-0.11982887,0.5759682,0.01021835,-0.3144519,0.6037755,0.99548817,-0.91330045,0.5732061,,
16,agent_0,cooperative,0,0.0,-20.0,40.0,False,-0.3038727,-0.0139266,-0.11273468,0.1922088,-0.5566608,-0.2815141,-0.11982887,0.5759682,0.01021835,-0.3144519,0.6037755,0.99548817,-0.91330045,0.5732061,,,-0.10011292,-0.,-0.11586472,-0.12224312,-0.55353075,0.03293781,-0.11669884,0.8904201,0.60360193,1.4098855,-1.006573,0.87411547,-0.02725723,0.31305924,-0.22790453,-0.01044495
16,adversary_0,cooperative,2,0.0,20.0,40.0,False,-0.10011292,-0.,-0.11586472,-0.12224312,-0.55353075,0.03293781,-0.11669884,0.8904201,0.60360193,1.4098855,-1.006573,0.87411547,-0.02725723,0.31305924,-0.22790453,-0.01044495,-0.02359954,0.99972147,0.48773724,1.2876424,-1.1571326,-1.3769476,-0.7203008,-0.5194654,-0.60360193,-1.4098855,-1.6101749,-0.53577,-0.6308592,-1.0968262,-0.22790453,-0.01044495
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.02359954,0.99972147,0.48773724,1.2876424,-1.1571326,-1.3769476,-0.7203008,-0.5194654,-0.60360193,-1.4098855,-1.6101749,-0.53577,-0.6308592,-1.0968262,-0.22790453,-0.01044495,-0.99510753,-0.098798,-1.1224377,0.75187236,0.4530422,-0.8411777,0.8898741,0.01630461,1.006573,-0.87411547,1.6101749,0.53577,0.9793157,-0.56105626,-0.22790453,-0.01044495
16,adversary_2,cooperative,1,0.0,20.0,40.0,False,-0.99510753,-0.098798,-1.1224377,0.75187236,0.4530422,-0.8411777,0.8898741,0.01630461,1.006573,-0.87411547,1.6101749,0.53577,0.9793157,-0.56105626,-0.22790453,-0.01044495,-0.22790453,-0.01044495,-0.14312196,0.19081613,-0.5262735,-0.28012145,-0.0894416,0.57736087,0.02725723,-0.31305924,0.6308592,1.0968262,-0.9793157,0.56105626,,
16,agent_0,cooperative,0,0.0,-20.0,40.0,False,-0.22790453,-0.01044495,-0.14312196,0.19081613,-0.5262735,-0.28012145,-0.0894416,0.57736087,0.02725723,-0.31305924,0.6308592,1.0968262,-0.9793157,0.56105626,,,0.22491531,-0.,-0.12587601,-0.12224312,-0.54351944,0.03293781,-0.10668755,0.8904201,0.61125326,1.5098577,-1.0960724,0.8642357,-0.0400364,0.31201476,-0.1709284,-0.00783371
16,adversary_0,cooperative,2,0.0,20.0,40.0,False,0.22491531,-0.,-0.12587601,-0.12224312,-0.54351944,0.03293781,-0.10668755,0.8904201,0.61125326,1.5098577,-1.0960724,0.8642357,-0.0400364,0.31201476,-0.1709284,-0.00783371,-0.01685777,0.9998579,0.48537728,1.3876145,-1.1547728,-1.4769199,-0.7179408,-0.6194375,-0.61125326,-1.5098577,-1.7073257,-0.64562196,-0.6512897,-1.1978428,-0.1709284,-0.00783371
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.01685777,0.9998579,0.48537728,1.3876145,-1.1547728,-1.4769199,-0.7179408,-0.6194375,-0.61125326,-1.5098577,-1.7073257,-0.64562196,-0.6512897,-1.1978428,-0.1709284,-0.00783371,-0.99750185,-0.07064056,-1.2219484,0.7419926,0.55255294,-0.8312979,0.98938483,0.02618441,1.0960724,-0.8642357,1.7073257,0.64562196,1.056036,-0.55222094,-0.1709284,-0.00783371
16,adversary_2,cooperative,1,0.0,20.0,40.0,False,-0.99750185,-0.07064056,-1.2219484,0.7419926,0.55255294,-0.8312979,0.98938483,0.02618441,1.0960724,-0.8642357,1.7073257,0.64562196,1.056036,-0.55222094,-0.1709284,-0.00783371,-0.1709284,-0.00783371,-0.1659124,0.18977164,-0.50348306,-0.27907693,-0.06665115,0.5784053,0.0400364,-0.31201476,0.6512897,1.1978428,-1.056036,0.55222094,,
16,agent_0,cooperative,3,0.0,-20.0,40.0,False,-0.1709284,-0.00783371,-0.1659124,0.18977164,-0.50348306,-0.27907693,-0.06665115,0.5784053,0.0400364,-0.31201476,0.6512897,1.1978428,-1.056036,0.55222094,,,0.4686865,-0.,-0.10338448,-0.12224312,-0.56601095,0.03293781,-0.12917908,0.8904201,0.58707595,1.6098434,-1.2183142,0.85717165,-0.07962076,0.31123137,-0.1281963,-0.4058753
16,adversary_0,cooperative,2,0.0,20.0,40.0,False,0.4686865,-0.,-0.10338448,-0.12224312,-0.56601095,0.03293781,-0.12917908,0.8904201,0.58707595,1.6098434,-1.2183142,0.85717165,-0.07962076,0.31123137,-0.1281963,-0.4058753,-0.01204162,0.9999275,0.48369148,1.4876003,-1.1530869,-1.5769056,-0.71625507,-0.71942335,-0.58707595,-1.6098434,-1.8053901,-0.7526718,-0.6666967,-1.298612,-0.1281963,-0.4058753
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.01204162,0.9999275,0.48369148,1.4876003,-1.1530869,-1.5769056,-0.71625507,-0.71942335,-0.58707595,-1.6098434,-1.8053901,-0.7526718,-0.6666967,-1.298612,-0.1281963,-0.4058753,-0.9987249,-0.05048329,-1.3216985,0.7349285,0.65230316,-0.82423383,1.089135,0.03324847,1.2183142,-0.85717165,1.8053901,0.7526718,1.1386933,-0.5459402,-0.1281963,-0.4058753
16,adversary_2,cooperative,2,0.0,20.0,40.0,False,-0.9987249,-0.05048329,-1.3216985,0.7349285,0.65230316,-0.82423383,1.089135,0.03324847,1.2183142,-0.85717165,1.8053901,0.7526718,1.1386933,-0.5459402,-0.1281963,-0.4058753,-0.1281963,-0.4058753,-0.18300524,0.18898827,-0.4863902,-0.27829358,-0.04955831,0.5791887,0.07962076,-0.31123137,0.6666967,1.298612,-1.1386933,0.5459402,,
16,agent_0,cooperative,2,0.0,-20.0,40.0,False,-0.1281963,-0.4058753,-0.18300524,0.18898827,-0.4863902,-0.27829358,-0.04955831,0.5791887,0.07962076,-0.31123137,0.6666967,1.298612,-1.1386933,0.5459402,,,0.6515149,-0.,-0.05651583,-0.12224312,-0.61287963,0.03293781,-0.17604773,0.8904201,0.53900313,1.7098361,-1.3650552,0.8521233,-0.13930905,0.27064386,0.30385277,-0.30440646
16,adversary_0,cooperative,2,0.0,20.0,40.0,False,0.6515149,-0.,-0.05651583,-0.12224312,-0.61287963,0.03293781,-0.17604773,0.8904201,0.53900313,1.7098361,-1.3650552,0.8521233,-0.13930905,0.27064386,0.30385277,-0.30440646,-0.00860128,0.999963,0.48248732,1.5875931,-1.1518828,-1.6768984,-0.7150509,-0.8194161,-0.53900313,-1.7098361,-1.9040585,-0.85771286,-0.6783122,-1.4391923,0.30385277,-0.30440646
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.00860128,0.999963,0.48248732,1.5875931,-1.1518828,-1.6768984,-0.7150509,-0.8194161,-0.53900313,-1.7098361,-1.9040585,-0.85771286,-0.6783122,-1.4391923,0.30385277,-0.30440646,-0.4490437,-0.03786247,-1.4215711,0.7298802,0.7521756,-0.8191855,1.1890075,0.0382968,1.3650552,-0.8521233,1.9040585,0.85771286,1.2257462,-0.58147943,0.30385277,-0.30440646
16,adversary_2,cooperative,2,0.0,20.0,40.0,False,-0.4490437,-0.03786247,-1.4215711,0.7298802,0.7521756,-0.8191855,1.1890075,0.0382968,1.3650552,-0.8521233,1.9040585,0.85771286,1.2257462,-0.58147943,0.30385277,-0.30440646,0.30385277,-0.30440646,-0.19582488,0.14840074,-0.4735706,-0.23770605,-0.03673868,0.61977625,0.13930905,-0.27064386,0.6783122,1.4391923,-1.2257462,0.58147943,,
16,agent_0,cooperative,3,0.0,-20.0,40.0,False,0.30385277,-0.30440646,-0.19582488,0.14840074,-0.4735706,-0.23770605,-0.03673868,0.61977625,0.13930905,-0.27064386,0.6783122,1.4391923,-1.2257462,0.58147943,,,0.78863615,-0.,0.00863566,-0.12224312,-0.6780311,0.03293781,-0.24119921,0.8904201,0.47299156,1.8098325,-1.4751111,0.84833705,-0.17407525,0.24020322,0.22788958,-0.62830484
16,adversary_0,cooperative,2,0.0,20.0,40.0,False,0.78863615,-0.,0.00863566,-0.12224312,-0.6780311,0.03293781,-0.24119921,0.8904201,0.47299156,1.8098325,-1.4751111,0.84833705,-0.17407525,0.24020322,0.22788958,-0.62830484,-0.00614382,0.9999811,0.4816272,1.6875894,-1.1510227,-1.7768947,-0.7141908,-0.9194124,-0.47299156,-1.8098325,-1.9481027,-0.9614954,-0.6470668,-1.5696293,0.22788958,-0.62830484
16,adversary_1,cooperative,4,0.0,20.0,40.0,False,-0.00614382,0.9999811,0.4816272,1.6875894,-1.1510227,-1.7768947,-0.7141908,-0.9194124,-0.47299156,-1.8098325,-1.9481027,-0.9614954,-0.6470668,-1.5696293,0.22788958,-0.62830484,-0.03678276,-0.02839685,-1.4664755,0.72609395,0.79708,-0.8153992,1.2339119,0.04208304,1.4751111,-0.84833705,1.9481027,0.9614954,1.3010359,-0.60813385,0.22788958,-0.62830484
