Episode,Agent,Mode,Action,Observation,Next Observation,Reward,Total Reward,Cooperative Reward,Done
5,adversary_2,cooperative,4.0,"[-0.         -0.3        -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161  -0.         -0.4       ]","[-0.         -0.4         0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]",0.0,0.0,0.0,False
5,agent_0,cooperative,3.0,"[-0.         -0.4         0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]","[ 0.225      -0.3         0.5779121  -0.12224312 -1.2473075   0.03293781
 -0.81047565  0.8904201   0.13928375  0.51697916 -1.3895574   1.0434878
 -0.05563269  0.65437174 -0.         -0.7       ]",0.0,0.0,0.0,False
5,adversary_0,cooperative,4.0,"[ 0.225      -0.3         0.5779121  -0.12224312 -1.2473075   0.03293781
 -0.81047565  0.8904201   0.13928375  0.51697916 -1.3895574   1.0434878
 -0.05563269  0.65437174 -0.         -0.7       ]","[-0.3        -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.13928375 -0.51697916 -1.5288411   0.5265086
 -0.19491644  0.13739255 -0.         -0.7       ]",0.0,0.0,0.0,False
5,adversary_1,cooperative,2.0,"[-0.3        -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.13928375 -0.51697916 -1.5288411   0.5265086
 -0.19491644  0.13739255 -0.         -0.7       ]","[-0.          0.075      -0.8116453   0.9212447   0.14224984 -1.01055
  0.5790818  -0.15306772  1.3895574  -1.0434878   1.5288411  -0.5265086
  1.3339247  -0.38911608 -0.         -0.7       ]",0.0,0.0,0.0,False
5,adversary_2,cooperative,0.0,"[-0.          0.075      -0.8116453   0.9212447   0.14224984 -1.01055
  0.5790818  -0.15306772  1.3895574  -1.0434878   1.5288411  -0.5265086
  1.3339247  -0.38911608 -0.         -0.7       ]","[-0.         -0.7         0.5222794   0.53212863 -1.1916748  -0.6214339
 -0.75484294  0.23604837  0.05563269 -0.65437174  0.19491644 -0.13739255
 -1.3339247   0.38911608]",0.0,0.0,0.0,False
5,agent_0,cooperative,4.0,"[-0.         -0.7         0.5222794   0.53212863 -1.1916748  -0.6214339
 -0.75484294  0.23604837  0.05563269 -0.65437174  0.19491644 -0.13739255
 -1.3339247   0.38911608]","[ 0.16875     0.075       0.6004121  -0.15224312 -1.2698076   0.06293781
 -0.8329756   0.9204201   0.08678374  0.5469792  -1.4120574   1.0809878
 -0.0781327   0.6143717  -0.         -0.125     ]",0.0,0.0,0.0,False
5,adversary_0,cooperative,4.0,"[ 0.16875     0.075       0.6004121  -0.15224312 -1.2698076   0.06293781
 -0.8329756   0.9204201   0.08678374  0.5469792  -1.4120574   1.0809878
 -0.0781327   0.6143717  -0.         -0.125     ]","[ 0.075      -0.          0.68719584  0.39473605 -1.3565913  -0.48404136
 -0.9197594   0.37344092 -0.08678374 -0.5469792  -1.4988412   0.5340086
 -0.16491644  0.06739255 -0.         -0.125     ]",0.0,0.0,0.0,False
5,adversary_1,cooperative,0.0,"[ 0.075      -0.          0.68719584  0.39473605 -1.3565913  -0.48404136
 -0.9197594   0.37344092 -0.08678374 -0.5469792  -1.4988412   0.5340086
 -0.16491644  0.06739255 -0.         -0.125     ]","[-0.          0.05625    -0.8116453   0.9287447   0.14224984 -1.0180501
  0.5790818  -0.16056773  1.4120574  -1.0809878   1.4988412  -0.5340086
  1.3339247  -0.4666161  -0.         -0.125     ]",0.0,0.0,0.0,False
5,adversary_2,cooperative,3.0,"[-0.          0.05625    -0.8116453   0.9287447   0.14224984 -1.0180501
  0.5790818  -0.16056773  1.4120574  -1.0809878   1.4988412  -0.5340086
  1.3339247  -0.4666161  -0.         -0.125     ]","[-0.         -0.125       0.5222794   0.4621286  -1.1916748  -0.5514339
 -0.75484294  0.30604836  0.0781327  -0.6143717   0.16491644 -0.06739255
 -1.3339247   0.4666161 ]",0.0,0.0,0.0,False
5,agent_0,cooperative,4.0,"[-0.         -0.125       0.5222794   0.4621286  -1.1916748  -0.5514339
 -0.75484294  0.30604836  0.0781327  -0.6143717   0.16491644 -0.06739255
 -1.3339247   0.4666161 ]","[ 1.2656251e-01  3.5624999e-01  6.1728710e-01 -1.4474311e-01
 -1.2866826e+00  5.5437807e-02 -8.4985065e-01  9.1292012e-01
  7.7408746e-02  5.3947920e-01 -1.4289324e+00  1.0791128e+00
 -9.5007695e-02  5.9437174e-01 -7.6131376e-26  3.0625001e-01]",0.0,0.0,0.0,False
5,adversary_0,cooperative,4.0,"[ 1.2656251e-01  3.5624999e-01  6.1728710e-01 -1.4474311e-01
 -1.2866826e+00  5.5437807e-02 -8.4985065e-01  9.1292012e-01
  7.7408746e-02  5.3947920e-01 -1.4289324e+00  1.0791128e+00
 -9.5007695e-02  5.9437174e-01 -7.6131376e-26  3.0625001e-01]","[ 5.6249999e-02 -3.1110834e-26  6.9469583e-01  3.9473605e-01
 -1.3640913e+00 -4.8404136e-01 -9.2725939e-01  3.7344092e-01
 -7.7408746e-02 -5.3947920e-01 -1.5063411e+00  5.3963363e-01
 -1.7241643e-01  5.4892551e-02 -7.6131376e-26  3.0625001e-01]",0.0,0.0,0.0,False
5,adversary_1,cooperative,3.0,"[ 5.6249999e-02 -3.1110834e-26  6.9469583e-01  3.9473605e-01
 -1.3640913e+00 -4.8404136e-01 -9.2725939e-01  3.7344092e-01
 -7.7408746e-02 -5.3947920e-01 -1.5063411e+00  5.3963363e-01
 -1.7241643e-01  5.4892551e-02 -7.6131376e-26  3.0625001e-01]","[-0.0000000e+00 -2.5781250e-01 -8.1164533e-01  9.3436968e-01
  1.4224984e-01 -1.0236750e+00  5.7908177e-01 -1.6619273e-01
  1.4289324e+00 -1.0791128e+00  1.5063411e+00 -5.3963363e-01
  1.3339247e+00 -4.8474109e-01 -7.6131376e-26  3.0625001e-01]",0.0,0.0,0.0,False
5,adversary_2,cooperative,0.0,"[-0.0000000e+00 -2.5781250e-01 -8.1164533e-01  9.3436968e-01
  1.4224984e-01 -1.0236750e+00  5.7908177e-01 -1.6619273e-01
  1.4289324e+00 -1.0791128e+00  1.5063411e+00 -5.3963363e-01
  1.3339247e+00 -4.8474109e-01 -7.6131376e-26  3.0625001e-01]","[-7.6131376e-26  3.0625001e-01  5.2227938e-01  4.4962862e-01
 -1.1916748e+00 -5.3893393e-01 -7.5484294e-01  3.1854838e-01
  9.5007695e-02 -5.9437174e-01  1.7241643e-01 -5.4892551e-02
 -1.3339247e+00  4.8474109e-01]",0.0,0.0,0.0,False
5,agent_0,cooperative,4.0,"[-7.6131376e-26  3.0625001e-01  5.2227938e-01  4.4962862e-01
 -1.1916748e+00 -5.3893393e-01 -7.5484294e-01  3.1854838e-01
  9.5007695e-02 -5.9437174e-01  1.7241643e-01 -5.4892551e-02
 -1.3339247e+00  4.8474109e-01]","[ 9.49218720e-02  5.67187488e-01  6.29943371e-01 -1.09118119e-01
 -1.29933882e+00  1.98128093e-02 -8.62506926e-01  8.77295077e-01
  7.03774914e-02  5.03854156e-01 -1.44158864e+00  1.01770663e+00
 -1.07663944e-01  5.89371741e-01 -6.19179944e-26  6.29687488e-01]",0.0,0.0,0.0,False
5,adversary_0,cooperative,4.0,"[ 9.49218720e-02  5.67187488e-01  6.29943371e-01 -1.09118119e-01
 -1.29933882e+00  1.98128093e-02 -8.62506926e-01  8.77295077e-01
  7.03774914e-02  5.03854156e-01 -1.44158864e+00  1.01770663e+00
 -1.07663944e-01  5.89371741e-01 -6.19179944e-26  6.29687488e-01]","[ 4.2187501e-02 -3.0000001e-01  7.0032084e-01  3.9473605e-01
 -1.3697163e+00 -4.8404136e-01 -9.3288440e-01  3.7344092e-01
 -7.0377491e-02 -5.0385416e-01 -1.5119661e+00  5.1385242e-01
 -1.7804144e-01  8.5517555e-02 -6.1917994e-26  6.2968749e-01]",0.0,0.0,0.0,False
5,adversary_1,cooperative,3.0,"[ 4.2187501e-02 -3.0000001e-01  7.0032084e-01  3.9473605e-01
 -1.3697163e+00 -4.8404136e-01 -9.3288440e-01  3.7344092e-01
 -7.0377491e-02 -5.0385416e-01 -1.5119661e+00  5.1385242e-01
 -1.7804144e-01  8.5517555e-02 -6.1917994e-26  6.2968749e-01]","[-0.0000000e+00 -1.9335938e-01 -8.1164533e-01  9.0858847e-01
  1.4224984e-01 -9.9789375e-01  5.7908177e-01 -1.4041147e-01
  1.4415886e+00 -1.0177066e+00  1.5119661e+00 -5.1385242e-01
  1.3339247e+00 -4.2833483e-01 -6.1917994e-26  6.2968749e-01]",0.0,0.0,0.0,False
5,adversary_2,cooperative,3.0,"[-0.0000000e+00 -1.9335938e-01 -8.1164533e-01  9.0858847e-01
  1.4224984e-01 -9.9789375e-01  5.7908177e-01 -1.4041147e-01
  1.4415886e+00 -1.0177066e+00  1.5119661e+00 -5.1385242e-01
  1.3339247e+00 -4.2833483e-01 -6.1917994e-26  6.2968749e-01]","[-6.19179944e-26  6.29687488e-01  5.22279382e-01  4.80253607e-01
 -1.19167483e+00 -5.69558918e-01 -7.54842937e-01  2.87923366e-01
  1.07663944e-01 -5.89371741e-01  1.78041443e-01 -8.55175555e-02
 -1.33392465e+00  4.28334832e-01]",0.0,0.0,0.0,False
5,agent_0,cooperative,2.0,"[-6.19179944e-26  6.29687488e-01  5.22279382e-01  4.80253607e-01
 -1.19167483e+00 -5.69558918e-01 -7.54842937e-01  2.87923366e-01
  1.07663944e-01 -5.89371741e-01  1.78041443e-01 -8.55175555e-02
 -1.33392465e+00  4.28334832e-01]","[ 0.07119141  0.7253906   0.6394355  -0.05239937 -1.308831   -0.03690594
 -0.8719991   0.82057637  0.06510405  0.41713542 -1.4510808   0.9416519
 -0.11715613  0.5956217   0.4         0.47226563]",0.0,0.0,0.0,False
5,adversary_0,cooperative,3.0,"[ 0.07119141  0.7253906   0.6394355  -0.05239937 -1.308831   -0.03690594
 -0.8719991   0.82057637  0.06510405  0.41713542 -1.4510808   0.9416519
 -0.11715613  0.5956217   0.4         0.47226563]","[ 0.03164063 -0.525       0.7045396   0.36473605 -1.3739351  -0.45404136
 -0.93710315  0.40344092 -0.06510405 -0.41713542 -1.5161849   0.52451646
 -0.18226019  0.1784863   0.4         0.47226563]",0.0,0.0,0.0,False
5,adversary_1,cooperative,3.0,"[ 0.03164063 -0.525       0.7045396   0.36473605 -1.3739351  -0.45404136
 -0.93710315  0.40344092 -0.06510405 -0.41713542 -1.5161849   0.52451646
 -0.18226019  0.1784863   0.4         0.47226563]","[-0.         -0.44501954 -0.8116453   0.88925254  0.14224984 -0.9785578
  0.5790818  -0.12107553  1.4510808  -0.9416519   1.5161849  -0.52451646
  1.3339247  -0.34603015  0.4         0.47226563]",0.0,0.0,0.0,False
5,adversary_2,cooperative,4.0,"[-0.         -0.44501954 -0.8116453   0.88925254  0.14224984 -0.9785578
  0.5790818  -0.12107553  1.4510808  -0.9416519   1.5161849  -0.52451646
  1.3339247  -0.34603015  0.4         0.47226563]","[ 0.4         0.47226563  0.5222794   0.54322237 -1.1916748  -0.63252765
 -0.75484294  0.22495462  0.11715613 -0.5956217   0.18226019 -0.1784863
 -1.3339247   0.34603015]",0.0,0.0,0.0,False
5,agent_0,cooperative,2.0,"[ 0.4         0.47226563  0.5222794   0.54322237 -1.1916748  -0.63252765
 -0.75484294  0.22495462  0.11715613 -0.5956217   0.18226019 -0.1784863
 -1.3339247   0.34603015]","[ 0.05339355  0.24404296  0.64655465  0.02013969 -1.3159502  -0.10944501
 -0.8791182   0.7480373   0.06114898  0.29209638 -1.4582      0.8246109
 -0.08427527  0.5703092   0.7         0.35419923]",0.0,0.0,0.0,False
5,adversary_0,cooperative,3.0,"[ 0.05339355  0.24404296  0.64655465  0.02013969 -1.3159502  -0.10944501
 -0.8791182   0.7480373   0.06114898  0.29209638 -1.4582      0.8246109
 -0.08427527  0.5703092   0.7         0.35419923]","[ 0.02373047 -0.69375     0.70770365  0.31223607 -1.3770992  -0.40154138
 -0.9402672   0.45594093 -0.06114898 -0.29209638 -1.519349    0.5325145
 -0.14542425  0.27821288  0.7         0.35419923]",0.0,0.0,0.0,False
5,adversary_1,cooperative,3.0,"[ 0.02373047 -0.69375     0.70770365  0.31223607 -1.3770992  -0.40154138
 -0.9402672   0.45594093 -0.06114898 -0.29209638 -1.519349    0.5325145
 -0.14542425  0.27821288  0.7         0.35419923]","[-0.         -0.03376465 -0.8116453   0.8447506   0.14224984 -0.93405586
  0.5790818  -0.07657358  1.4582     -0.8246109   1.519349   -0.5325145
  1.3739247  -0.25430164  0.7         0.35419923]",0.0,0.0,0.0,False
5,adversary_2,cooperative,3.0,"[-0.         -0.03376465 -0.8116453   0.8447506   0.14224984 -0.93405586
  0.5790818  -0.07657358  1.4582     -0.8246109   1.519349   -0.5325145
  1.3739247  -0.25430164  0.7         0.35419923]","[ 0.7         0.35419923  0.5622794   0.5904489  -1.2316749  -0.67975426
 -0.79484296  0.17772806  0.08427527 -0.5703092   0.14542425 -0.27821288
 -1.3739247   0.25430164]",0.0,0.0,0.0,False
5,agent_0,cooperative,2.0,"[ 0.7         0.35419923  0.5622794   0.5904489  -1.2316749  -0.67975426
 -0.79484296  0.17772806  0.08427527 -0.5703092   0.14542425 -0.27821288
 -1.3739247   0.25430164]","[ 0.04004516 -0.11696777  0.65189403  0.04454399 -1.3212895  -0.13384931
 -0.8844576   0.723633    0.05818267  0.19831707 -1.4635394   0.7968301
 -0.01961463  0.5813249   0.925       0.2656494 ]",0.0,0.0,0.0,False
5,adversary_0,cooperative,4.0,"[ 0.04004516 -0.11696777  0.65189403  0.04454399 -1.3212895  -0.13384931
 -0.8844576   0.723633    0.05818267  0.19831707 -1.4635394   0.7968301
 -0.01961463  0.5813249   0.925       0.2656494 ]","[ 0.01779785 -0.8203125   0.7100767   0.24286106 -1.3794721  -0.33216637
 -0.94264024  0.52531594 -0.05818267 -0.19831707 -1.521722    0.59851307
 -0.07779729  0.3830078   0.925       0.2656494 ]",0.0,0.0,0.0,False
5,adversary_1,cooperative,0.0,"[ 0.01779785 -0.8203125   0.7100767   0.24286106 -1.3794721  -0.33216637
 -0.94264024  0.52531594 -0.05818267 -0.19831707 -1.521722    0.59851307
 -0.07779729  0.3830078   0.925       0.2656494 ]","[-0.         -0.3253235  -0.8116453   0.8413741   0.14224984 -0.9306794
  0.5790818  -0.07319712  1.4635394  -0.7968301   1.521722   -0.59851307
  1.4439247  -0.21550526  0.925       0.2656494 ]",0.0,0.0,0.0,False
5,adversary_2,cooperative,1.0,"[-0.         -0.3253235  -0.8116453   0.8413741   0.14224984 -0.9306794
  0.5790818  -0.07319712  1.4635394  -0.7968301   1.521722   -0.59851307
  1.4439247  -0.21550526  0.925       0.2656494 ]","[ 0.925       0.2656494   0.6322794   0.62586886 -1.3016748  -0.71517414
 -0.86484295  0.14230813  0.01961463 -0.5813249   0.07779729 -0.3830078
 -1.4439247   0.21550526]",0.0,0.0,0.0,False
5,agent_0,cooperative,0.0,"[ 0.925       0.2656494   0.6322794   0.62586886 -1.3016748  -0.71517414
 -0.86484295  0.14230813  0.01961463 -0.5813249   0.07779729 -0.3830078
 -1.4439247   0.21550526]","[ 0.03003388  0.21227416  0.6558986   0.03284721 -1.325294   -0.12215252
 -0.8884621   0.73532975  0.05595794  0.1279826  -1.4675438   0.77599454
  0.06888086  0.6195866   0.69375     0.19923706]",0.0,0.0,0.0,False
5,adversary_0,cooperative,3.0,"[ 0.03003388  0.21227416  0.6558986   0.03284721 -1.325294   -0.12215252
 -0.8884621   0.73532975  0.05595794  0.1279826  -1.4675438   0.77599454
  0.06888086  0.6195866   0.69375     0.19923706]","[ 0.01334839 -0.6152344   0.7118565   0.16082981 -1.3812519  -0.25013512
 -0.94442004  0.6073472  -0.05595794 -0.1279826  -1.5235018   0.6480119
  0.01292292  0.49160397  0.69375     0.19923706]",0.0,0.0,0.0,False
5,adversary_1,cooperative,0.0,"[ 0.01334839 -0.6152344   0.7118565   0.16082981 -1.3812519  -0.25013512
 -0.94442004  0.6073472  -0.05595794 -0.1279826  -1.5235018   0.6480119
  0.01292292  0.49160397  0.69375     0.19923706]","[-0.3        -0.24399261 -0.8116453   0.80884176  0.14224984 -0.89814705
  0.5790818  -0.04066477  1.4675438  -0.77599454  1.5235018  -0.6480119
  1.5364248  -0.15640797  0.69375     0.19923706]",0.0,0.0,0.0,False
5,adversary_2,cooperative,1.0,"[-0.3        -0.24399261 -0.8116453   0.80884176  0.14224984 -0.89814705
  0.5790818  -0.04066477  1.4675438  -0.77599454  1.5235018  -0.6480119
  1.5364248  -0.15640797  0.69375     0.19923706]","[ 0.69375     0.19923706  0.7247794   0.6524338  -1.3941748  -0.7417391
 -0.957343    0.11574319 -0.06888086 -0.6195866  -0.01292292 -0.49160397
 -1.5364248   0.15640797]",0.0,0.0,0.0,False
5,agent_0,cooperative,1.0,"[ 0.69375     0.19923706  0.7247794   0.6524338  -1.3941748  -0.7417391
 -0.957343    0.11574319 -0.06888086 -0.6195866  -0.01292292 -0.49160397
 -1.5364248   0.15640797]","[-0.01881309 -0.23534052  0.65890193  0.05407463 -1.3282974  -0.14337994
 -0.8914655   0.7141023   0.05428939  0.04523174 -1.5005473   0.73036784
  0.13525248  0.61828285  0.1203125   0.1494278 ]",0.0,0.0,0.0,False
5,adversary_0,cooperative,3.0,"[-0.01881309 -0.23534052  0.65890193  0.05407463 -1.3282974  -0.14337994
 -0.8914655   0.7141023   0.05428939  0.04523174 -1.5005473   0.73036784
  0.13525248  0.61828285  0.1203125   0.1494278 ]","[ 0.05134978 -0.36687964  0.71319133  0.09930637 -1.3825868  -0.18861169
 -0.9457549   0.6688706  -0.05428939 -0.04523174 -1.5548366   0.68513614
  0.08096308  0.5730511   0.1203125   0.1494278 ]",0.0,0.0,0.0,False
5,adversary_1,cooperative,3.0,"[ 0.05134978 -0.36687964  0.71319133  0.09930637 -1.3825868  -0.18861169
 -0.9457549   0.6688706  -0.05428939 -0.04523174 -1.5548366   0.68513614
  0.08096308  0.5730511   0.1203125   0.1494278 ]","[-0.525      -0.18299446 -0.8416453   0.7844425   0.17224984 -0.8737478
  0.60908175 -0.01626551  1.5005473  -0.73036784  1.5548366  -0.68513614
  1.6357998  -0.11208499  0.1203125   0.1494278 ]",0.0,0.0,0.0,False
5,adversary_2,cooperative,2.0,"[-0.525      -0.18299446 -0.8416453   0.7844425   0.17224984 -0.8737478
  0.60908175 -0.01626551  1.5005473  -0.73036784  1.5548366  -0.68513614
  1.6357998  -0.11208499  0.1203125   0.1494278 ]","[ 0.1203125   0.1494278   0.7941544   0.6723575  -1.4635499  -0.7616628
 -1.0267179   0.09581949 -0.13525248 -0.61828285 -0.08096308 -0.5730511
 -1.6357998   0.11208499]",0.0,0.0,0.0,False
5,agent_0,cooperative,1.0,"[ 0.1203125   0.1494278   0.7941544   0.6723575  -1.4635499  -0.7616628
 -1.0267179   0.09581949 -0.13525248 -0.61828285 -0.08096308 -0.5730511
 -1.6357998   0.11208499]","[-0.5351909  -0.84473115  0.6570206   0.03054058 -1.3264161  -0.11984589
 -0.8895842   0.7376364   0.06130568  0.03207783 -1.5511659   0.73560244
  0.14916503  0.6567597  -0.30976564  0.11207084]",0.0,0.0,0.0,False
5,adversary_0,cooperative,3.0,"[-0.5351909  -0.84473115  0.6570206   0.03054058 -1.3264161  -0.11984589
 -0.8895842   0.7376364   0.06130568  0.03207783 -1.5511659   0.73560244
  0.14916503  0.6567597  -0.30976564  0.11207084]","[ 0.64804864 -0.0673185   0.71832633  0.0626184  -1.3877218  -0.15192372
 -0.9508899   0.7055586  -0.06130568 -0.03207783 -1.6124716   0.70352465
  0.08785935  0.6246819  -0.30976564  0.11207084]",0.0,0.0,0.0,False
5,adversary_1,cooperative,1.0,"[ 0.64804864 -0.0673185   0.71832633  0.0626184  -1.3877218  -0.15192372
 -0.9508899   0.7055586  -0.06130568 -0.03207783 -1.6124716   0.70352465
  0.08785935  0.6246819  -0.30976564  0.11207084]","[-0.09375    -0.13724585 -0.8941453   0.766143    0.22474985 -0.85544837
  0.66158175  0.00203394  1.5511659  -0.73560244  1.6124716  -0.70352465
  1.700331   -0.07884277 -0.30976564  0.11207084]",0.0,0.0,0.0,False
5,adversary_2,cooperative,4.0,"[-0.09375    -0.13724585 -0.8941453   0.766143    0.22474985 -0.85544837
  0.66158175  0.00203394  1.5511659  -0.73560244  1.6124716  -0.70352465
  1.700331   -0.07884277 -0.30976564  0.11207084]","[-0.30976564  0.11207084  0.80618566  0.68730026 -1.4755812  -0.7766056
 -1.0387492   0.08087671 -0.14916503 -0.6567597  -0.08785935 -0.6246819
 -1.700331    0.07884277]",0.0,0.0,0.0,False
5,agent_0,cooperative,1.0,"[-0.30976564  0.11207084  0.80618566  0.68730026 -1.4755812  -0.7766056
 -1.0387492   0.08087671 -0.14916503 -0.6567597  -0.08785935 -0.6246819
 -1.700331    0.07884277]","[-0.649479   -0.76037955  0.60350156 -0.05393254 -1.272897   -0.03537277
 -0.8360651   0.8221095   0.17962962  0.1098191  -1.5070218   0.806351
  0.17170756  0.7524399  -0.6323242   0.08405314]",0.0,0.0,0.0,False
5,adversary_0,cooperative,4.0,"[-0.649479   -0.76037955  0.60350156 -0.05393254 -1.272897   -0.03537277
 -0.8360651   0.8221095   0.17962962  0.1098191  -1.5070218   0.806351
  0.17170756  0.7524399  -0.6323242   0.08405314]","[ 0.90203583  0.3241535   0.7831312   0.05588656 -1.4525266  -0.14519186
 -1.0156947   0.7122904  -0.17962962 -0.1098191  -1.6866515   0.6965319
 -0.00792208  0.6426208  -0.6323242   0.08405314]",0.0,0.0,0.0,False
5,adversary_1,cooperative,1.0,"[ 0.90203583  0.3241535   0.7831312   0.05588656 -1.4525266  -0.14519186
 -1.0156947   0.7122904  -0.17962962 -0.1098191  -1.6866515   0.6965319
 -0.00792208  0.6426208  -0.6323242   0.08405314]","[-0.0703125   0.19706562 -0.9035203   0.75241846  0.23412484 -0.84172374
  0.67095673  0.01575852  1.5070218  -0.806351    1.6866515  -0.6965319
  1.6787294  -0.0539111  -0.6323242   0.08405314]",0.0,0.0,0.0,False
5,adversary_2,cooperative,4.0,"[-0.0703125   0.19706562 -0.9035203   0.75241846  0.23412484 -0.84172374
  0.67095673  0.01575852  1.5070218  -0.806351    1.6866515  -0.6965319
  1.6787294  -0.0539111  -0.6323242   0.08405314]","[-0.6323242   0.08405314  0.77520907  0.69850737 -1.4446045  -0.78781265
 -1.0077727   0.06966963 -0.17170756 -0.7524399   0.00792208 -0.6426208
 -1.6787294   0.0539111 ]",0.0,0.0,0.0,False
5,agent_0,cooperative,3.0,"[-0.6323242   0.08405314  0.77520907  0.69850737 -1.4446045  -0.78781265
 -1.0077727   0.06966963 -0.17170756 -0.7524399   0.00792208 -0.6426208
 -1.6787294   0.0539111 ]","[-0.4871092  -0.27028468  0.53855366 -0.12997049 -1.2079492   0.04066518
 -0.7711172   0.89814746  0.3347811   0.2182724  -1.4491051   0.9020955
  0.17342302  0.8368832  -0.47424316 -0.33696014]",0.0,0.0,0.0,False
5,adversary_0,cooperative,3.0,"[-0.4871092  -0.27028468  0.53855366 -0.12997049 -1.2079492   0.04066518
 -0.7711172   0.89814746  0.3347811   0.2182724  -1.4491051   0.9020955
  0.17342302  0.8368832  -0.47424316 -0.33696014]","[ 0.37652686  0.24311514  0.87333477  0.08830191 -1.5427302  -0.17760722
 -1.1058983   0.6798751  -0.3347811  -0.2182724  -1.7838863   0.6838231
 -0.16135807  0.61861074 -0.47424316 -0.33696014]",0.0,0.0,0.0,False
5,adversary_1,cooperative,1.0,"[ 0.37652686  0.24311514  0.87333477  0.08830191 -1.5427302  -0.17760722
 -1.1058983   0.6798751  -0.3347811  -0.2182724  -1.7838863   0.6838231
 -0.16135807  0.61861074 -0.47424316 -0.33696014]","[-0.05273438  0.4477992  -0.91055155  0.772125    0.24115609 -0.86143035
  0.677988   -0.00394804  1.4491051  -0.9020955   1.7838863  -0.6838231
  1.6225282  -0.06521235 -0.47424316 -0.33696014]",0.0,0.0,0.0,False
5,adversary_2,cooperative,4.0,"[-0.05273438  0.4477992  -0.91055155  0.772125    0.24115609 -0.86143035
  0.677988   -0.00394804  1.4491051  -0.9020955   1.7838863  -0.6838231
  1.6225282  -0.06521235 -0.47424316 -0.33696014]","[-0.47424316 -0.33696014  0.71197665  0.7069127  -1.3813721  -0.796218
 -0.9445402   0.06126431 -0.17342302 -0.8368832   0.16135807 -0.61861074
 -1.6225282   0.06521235]",0.0,0.0,0.0,False
5,agent_0,cooperative,3.0,"[-0.47424316 -0.33696014  0.71197665  0.7069127  -1.3813721  -0.796218
 -0.9445402   0.06126431 -0.17342302 -0.8368832   0.16135807 -0.61861074
 -1.6225282   0.06521235]","[-0.36533192 -0.5027135   0.4898427  -0.15699896 -1.1592382   0.06769365
 -0.72240627  0.92517596  0.42114472  0.26961237 -1.4056677   0.9739039
  0.17470963  0.83021563 -0.35568237 -0.6527201 ]",0.0,0.0,0.0,False
5,adversary_0,cooperative,3.0,"[-0.36533192 -0.5027135   0.4898427  -0.15699896 -1.1592382   0.06769365
 -0.72240627  0.92517596  0.42114472  0.26961237 -1.4056677   0.9739039
  0.17470963  0.83021563 -0.35568237 -0.6527201 ]","[-0.01760486  0.18233636  0.91098744  0.11261342 -1.580383   -0.20191874
 -1.143551    0.65556353 -0.42114472 -0.26961237 -1.8268124   0.7042915
 -0.24643508  0.5606032  -0.35568237 -0.6527201 ]",0.0,0.0,0.0,False
5,adversary_1,cooperative,1.0,"[-0.01760486  0.18233636  0.91098744  0.11261342 -1.580383   -0.20191874
 -1.143551    0.65556353 -0.42114472 -0.26961237 -1.8268124   0.7042915
 -0.24643508  0.5606032  -0.35568237 -0.6527201 ]","[-0.03955078  0.6358494  -0.915825    0.81690496  0.24642953 -0.90621024
  0.68326145 -0.04872796  1.4056677  -0.9739039   1.8268124  -0.7042915
  1.5803773  -0.14368829 -0.35568237 -0.6527201 ]",0.0,0.0,0.0,False
5,adversary_2,cooperative,4.0,"[-0.03955078  0.6358494  -0.915825    0.81690496  0.24642953 -0.90621024
  0.68326145 -0.04872796  1.4056677  -0.9739039   1.8268124  -0.7042915
  1.5803773  -0.14368829 -0.35568237 -0.6527201 ]","[-0.35568237 -0.6527201   0.66455233  0.67321664 -1.3339478  -0.762522
 -0.8971159   0.09496032 -0.17470963 -0.83021563  0.24643508 -0.5606032
 -1.5803773   0.14368829]",0.0,0.0,0.0,False
5,agent_0,cooperative,3.0,"[-0.35568237 -0.6527201   0.66455233  0.67321664 -1.3339478  -0.762522
 -0.8971159   0.09496032 -0.17470963 -0.83021563  0.24643508 -0.5606032
 -1.5803773   0.14368829]","[-0.27399895 -0.67703515  0.45330954 -0.20727031 -1.122705    0.117965
 -0.6858731   0.9754473   0.45591742  0.33811736 -1.3730896   1.0877602
  0.17567459  0.81521493 -0.26676178 -0.8895401 ]",0.0,0.0,0.0,False
5,adversary_0,cooperative,3.0,"[-0.27399895 -0.67703515  0.45330954 -0.20727031 -1.122705    0.117965
 -0.6858731   0.9754473   0.45591742  0.33811736 -1.3730896   1.0877602
  0.17567459  0.81521493 -0.26676178 -0.8895401 ]","[-0.31320363  0.13675226  0.90922695  0.13084707 -1.5786225  -0.22015238
 -1.1417905   0.63732994 -0.45591742 -0.33811736 -1.829007    0.74964285
 -0.28024283  0.47709757 -0.26676178 -0.8895401 ]",0.0,0.0,0.0,False
